reviewid,s_protocol,s_protocol_version,s_standards_version,s_citation,s_intervention_name,s_study_design,s_study_rating,s_delivery_method_individual,s_delivery_method_school,s_delivery_method_small_group,s_delivery_method_whole_class,s_program_type_curriculum,s_program_type_policy,s_program_type_practice,s_program_type_school_level,s_program_type_supplement,s_program_type_teacher_level,s_studyid,f_findingid,f_intervention_name,f_comparison,f_outcome_measureid,f_outcome_measure,f_outcome_domain,new_outcome_domain,f_period,f_sample_description,f_is_subgroup,f_ss,f_t_ss,f_c_ss,f_cluster_ss,f_t_cluster_ss,f_c_cluster_ss,f_effect_size_study,f_effect_size_wwc,f_improvement_index,f_p_value_study,f_p_value_wwc,f_icc,f_essa_rating,asian,black,white,indigenous,new_race_other,el,econ_dis,latino,female,sped,low,high,time,grade,category,subgroup,broad_domain,effect_size,corr,var_t,var_t_corr,subgroup_black,subgroup_econ_dis,subgroup_el,subgroup_female,subgroup_high,subgroup_low,subgroup_latino,subgroup_sped,subgroup_site,subgroup_cohort,subgroup_white,subgroup_treatment,includes_black,includes_econ_dis,includes_el,includes_female,includes_high,includes_low,includes_latino,includes_sped,includes_white,subgroup_time,subgroup_grade,includes_time,includes_grade
1905865,Review of Individual Studies,4,4,"Pas, E, Ryoo, J, Musci, R, & Bradshaw, C. (2019). A state-wide quasi-experimental effectiveness study of the scale-up of school-wide Positive Behavioral Interventions and Supports. Journal of School Psychology.",School-Wide Positive Behavioral Interventions and Supports (SW-PBIS),quasi-experimental design,Meets WWC standards with reservations,0,1,0,0,0,0,1,1,0,0,88757,30079,School-Wide Positive Behavioral Interventions and Supports (SW-PBIS),9.7600002,20314,Truancy rate,secondary school attendance,School attendance,0 Days,aggregated sample elementary and secondary 2011-12,False,829164,449511,379653,1157,683,474,,.002561159,,,.96543849,1,,4.5,39.299999,47.529999,.44,8.2299957,,38.5,7.5999999,,12,,,,2,,,K-12 school progress,.002561159,1.0006495,1.2850745e-08,.000099999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31104,Advise TX,.50599998,20426,College enrollment- fall after high school graduation,college enrollment,College application & enrollment,3 Months,overall - hispanic or latino; pooled 2011/2012; 2012/2013; & 2013/2014 cohorts; itt analysis,True,70722,24534,46188,111,36,75,.0089999996,.012124688,0,,.90709823,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,race/ethnicity,latino,Postsecondary,.012124688,1.0000771,9.5972041e-07,.000099999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31103,Advise TX,.56800002,20426,College enrollment- fall after high school graduation,college enrollment,College application & enrollment,3 Months,overall - black; pooled 2011/2012; 2012/2013; & 2013/2014 cohorts; itt analysis,True,21833,9904,11929,111,36,75,.0089999996,.012366771,0,,.90526724,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,race/ethnicity,black,Postsecondary,.012366771,1.0001006,8.0110531e-06,.000099999997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31100,Advise TX,.47999999,20426,College enrollment- fall after high school graduation,college enrollment,College application & enrollment,3 Months,overall - hispanic or latino; 2013/2014 cohort; itt analysis,True,24947,8726,16221,111,36,75,-.024,-.029170327,-1,,.7585187,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,race/ethnicity,latino,Postsecondary,-.029170327,1.0000963,7.4309546e-06,.000099999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31101,Advise TX,.46200001,20426,College enrollment- fall after high school graduation,college enrollment,College application & enrollment,3 Months,overall - free or reduced price lunch; 2013/2014 cohort; itt analysis,True,22742,8765,13977,111,36,75,-.0070000002,-.0097591616,0,,.92734146,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,economic disadvantage,econ dis,Postsecondary,-.0097591616,1.0000993,8.0723348e-06,.000099999997,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31091,Advise TX,.65399998,21393,Binary indicator for whether the student applied to any college,college readiness,College readiness,0 Months,overall - black; 2011/2012 cohort; itt analysis,True,6659,2984,3675,111,36,75,.050000001,.065403037,2,,.54910499,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,race/ethnicity,black,General achievement,.065403037,1.0001782,.000080148784,.000099999997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31081,Advise TX,.58600003,21391,Number of college applications submitted,college readiness,College readiness,0 Months,overall - free or reduced price lunch; 2011/2012 cohort; itt analysis,True,19677,7391,12286,111,36,75,.082000002,,3,,.19838496,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,economic disadvantage,econ dis,General achievement,.082000002,1.0001043,.000012155689,.000099999997,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31099,Advise TX,.51999998,20426,College enrollment- fall after high school graduation,college enrollment,College application & enrollment,3 Months,overall - black; 2013/2014 cohort; itt analysis,True,7516,3449,4067,111,36,75,-.030999999,-.038809679,-1,,.69061691,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,race/ethnicity,black,Postsecondary,-.038809679,1.0001655,.000062836138,.000099999997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31095,Advise TX,.588,20426,College enrollment- fall after high school graduation,college enrollment,College application & enrollment,3 Months,overall - black; 2012/2013 cohort; itt analysis,True,7658,3471,4187,111,36,75,.037999999,.04788354,2,,.63232988,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,race/ethnicity,black,Postsecondary,.04788354,1.0001637,.000061057399,.000099999997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31085,Advise TX,.33399999,21392,College persistence - enrolled in a second year of higher education,progressing in college,College progress,15 Months,overall - free or reduced price lunch; 2011/2012 cohort; itt analysis,True,19677,7391,12286,111,36,75,.035,.045757156,1,,.6664086,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,economic disadvantage,econ dis,Postsecondary,.045757156,1.0001043,.000011294042,.000099999997,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31073,Advise TX,.36500001,20427,Two-year college enrollment- fall after high school graduation,college enrollment,College application & enrollment,3 Months,overall - free or reduced price lunch; 2011/2012 cohort; itt analysis,True,19677,7391,12286,111,36,75,.041000001,.05172452,2,,.60652471,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,economic disadvantage,econ dis,Postsecondary,.05172452,1.0001043,.000011402291,.000099999997,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31079,Advise TX,.81300002,21391,Number of college applications submitted,college readiness,College readiness,0 Months,overall - black; 2011/2012 cohort; itt analysis,True,6659,2984,3675,111,36,75,.092,,4,,.15682247,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,race/ethnicity,black,General achievement,.092,1.0001782,.000081110069,.000099999997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31077,Advise TX,.175,20428,Four-year college enrollment- fall after high school graduation,college enrollment,College application & enrollment,3 Months,overall - free or reduced price lunch; 2011/2012 cohort; itt analysis,True,19677,7391,12286,111,36,75,.016000001,.024853816,1,,.87373775,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,economic disadvantage,econ dis,Postsecondary,.024853816,1.0001043,.000011019373,.000099999997,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31083,Advise TX,.38,21392,College persistence - enrolled in a second year of higher education,progressing in college,College progress,15 Months,overall - black; 2011/2012 cohort; itt analysis,True,6659,2984,3675,111,36,75,.02,.025594696,1,,.80436862,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,race/ethnicity,black,Postsecondary,.025594696,1.0001782,.000079316997,.000099999997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31093,Advise TX,.537,21393,Binary indicator for whether the student applied to any college,college readiness,College readiness,0 Months,overall - free or reduced price lunch; 2011/2012 cohort; itt analysis,True,19677,7391,12286,111,36,75,.061999999,.073542975,2,,.42491561,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,economic disadvantage,econ dis,General achievement,.073542975,1.0001043,.000011910901,.000099999997,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31078,Advise TX,.64600003,21391,Number of college applications submitted,college readiness,College readiness,0 Months,full sample; 2011/2012 cohort; itt analysis,False,38124,13853,24271,111,36,75,.026000001,,1,,.681445,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,,,General achievement,.026000001,1.0000861,3.1698496e-06,.000099999997,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31065,Advise TX,.59899998,20426,College enrollment- fall after high school graduation,college enrollment,College application & enrollment,3 Months,overall - black; 2011/2012 cohort; itt analysis,True,6659,2984,3675,111,36,75,.024,.030431386,1,,.76536483,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,race/ethnicity,black,Postsecondary,.030431386,1.0001782,.000079379221,.000099999997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31097,Advise TX,.50199997,20426,College enrollment- fall after high school graduation,college enrollment,College application & enrollment,3 Months,overall - free or reduced price lunch; 2012/2013 cohort; itt analysis,True,22284,8603,13681,111,36,75,.061000001,.072830975,2,,.42617056,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,economic disadvantage,econ dis,Postsecondary,.072830975,1.0000999,9.3394483e-06,.000099999997,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31090,Advise TX,.60100001,21393,Binary indicator for whether the student applied to any college,college readiness,College readiness,0 Months,full sample; 2011/2012 cohort; itt analysis,False,38124,13853,24271,111,36,75,.027000001,.033044223,1,,.73146778,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,,,General achievement,.033044223,1.0000861,3.2426119e-06,.000099999997,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31080,Advise TX,.58899999,21391,Number of college applications submitted,college readiness,College readiness,0 Months,overall - hispanic or latino; 2011/2012 cohort; itt analysis,True,21852,7498,14354,111,36,75,.028000001,,1,,.66555464,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,race/ethnicity,latino,General achievement,.028000001,1.0001006,9.7467009e-06,.000099999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31096,Advise TX,.52600002,20426,College enrollment- fall after high school graduation,college enrollment,College application & enrollment,3 Months,overall - hispanic or latino; 2012/2013 cohort; itt analysis,True,23923,8310,15613,111,36,75,.017000001,.019463822,1,,.82808405,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,race/ethnicity,latino,Postsecondary,.019463822,1.0000976,8.0186846e-06,.000099999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31082,Advise TX,.398,21392,College persistence - enrolled in a second year of higher education,progressing in college,College progress,15 Months,full sample; 2011/2012 cohort; itt analysis,False,38124,13853,24271,111,36,75,.013,.015138884,1,,.86811435,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,,,Postsecondary,.015138884,1.0000861,3.0916826e-06,.000099999997,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31092,Advise TX,.55900002,21393,Binary indicator for whether the student applied to any college,college readiness,College readiness,0 Months,overall - hispanic or latino; 2011/2012 cohort; itt analysis,True,21852,7498,14354,111,36,75,.041999999,.0519187,2,,.59674656,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,race/ethnicity,latino,General achievement,.0519187,1.0001006,.000010102869,.000099999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31105,Advise TX,.48699999,20426,College enrollment- fall after high school graduation,college enrollment,College application & enrollment,3 Months,overall - free or reduced price lunch; pooled 2011/2012; 2012/2013; & 2013/2014 cohorts; itt analysis,True,64703,24759,39944,111,36,75,.029999999,.036370344,1,,.69142228,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,economic disadvantage,econ dis,Postsecondary,.036370344,1.0000781,1.2487278e-06,.000099999997,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31069,Advise TX,.498,20426,College enrollment- fall after high school graduation,college enrollment,College application & enrollment,3 Months,overall - free or reduced price lunch; 2011/2012 cohort; itt analysis,True,19677,7391,12286,111,36,75,.037999999,.046074767,2,.103,.62249446,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,economic disadvantage,econ dis,Postsecondary,.046074767,1.0001043,.000011299469,.000099999997,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31072,Advise TX,.37400001,20427,Two-year college enrollment- fall after high school graduation,college enrollment,College application & enrollment,3 Months,overall - hispanic or latino; 2011/2012 cohort; itt analysis,True,21852,7498,14354,111,36,75,.068000004,.086575888,3,,.39735869,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,race/ethnicity,latino,Postsecondary,.086575888,1.0001006,.000010997192,.000099999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31076,Advise TX,.184,20428,Four-year college enrollment- fall after high school graduation,college enrollment,College application & enrollment,3 Months,overall - hispanic or latino; 2011/2012 cohort; itt analysis,True,21852,7498,14354,111,36,75,-.013,-.020398516,-1,,.89859891,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,race/ethnicity,latino,Postsecondary,-.020398516,1.0001006,9.6781523e-06,.000099999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31075,Advise TX,.27700001,20428,Four-year college enrollment- fall after high school graduation,college enrollment,College application & enrollment,3 Months,overall - black; 2011/2012 cohort; itt analysis,True,6659,2984,3675,111,36,75,.012,.015046315,0,,.8909719,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,race/ethnicity,black,Postsecondary,.015046315,1.0001782,.00007921856,.000099999997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31067,Advise TX,.51499999,20426,College enrollment- fall after high school graduation,college enrollment,College application & enrollment,3 Months,overall - hispanic or latino; 2011/2012 cohort; itt analysis,True,21852,7498,14354,111,36,75,.039999999,.051047701,2,,.61110991,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,race/ethnicity,latino,Postsecondary,.051047701,1.0001006,.000010086158,.000099999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31084,Advise TX,.36399999,21392,College persistence - enrolled in a second year of higher education,progressing in college,College progress,15 Months,overall - hispanic or latino; 2011/2012 cohort; itt analysis,True,21852,7498,14354,111,36,75,.017999999,.023439543,1,,.82479697,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,race/ethnicity,latino,Postsecondary,.023439543,1.0001006,9.7029915e-06,.000099999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31071,Advise TX,.38299999,20427,Two-year college enrollment- fall after high school graduation,college enrollment,College application & enrollment,3 Months,overall - black; 2011/2012 cohort; itt analysis,True,6659,2984,3675,111,36,75,.02,.025521278,1,,.80409443,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,race/ethnicity,black,Postsecondary,.025521278,1.0001782,.000079316138,.000099999997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1905895,Review of Individual Studies,4,4,"Eric P. Bettinger, Brent J. Evans. (2019). College Guidance for All: A Randomized Experiment in Pre-College Advising. Journal of Policy Analysis and Management.",Advise TX,randomized controlled trial,Meets WWC standards with reservations,1,1,1,0,0,0,0,1,0,0,88766,31102,Advise TX,.542,20426,College enrollment- fall after high school graduation,college enrollment,College application & enrollment,3 Months,full sample; pooled 2011/2012; 2012/2013; & 2013/2014 cohorts; itt analysis,False,122276,44720,77556,111,36,75,-.001,0,0,,.98953587,.1,,,17.85,,,82.150002,0,52.919998,57.84,,0,,,,,,,Postsecondary,0,1.0000727,3.0001971e-07,.000099999997,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1905937,Review of Individual Studies,4,4,"Borman, G. D., Rozek, C. S., Pyne, J., & Hanselman, P. (2019). Reappraising academic and social adversity improves middle school studentsâ academic achievement, behavior, and well-being. Proceedings of the National Academy of Sciences, 116(33), 16286-16291.",Targeted Reappraisal Messages,randomized controlled trial,Meets WWC standards without reservations,1,0,0,0,0,0,1,0,0,0,88768,29632,Targeted Reappraisal Messages,3.8099999,20146,Social belonging in school,student social interaction,Student behavior,7 Months,overall - female,True,544,267,277,544,267,277,,.24205372,10,,.0052470476,,,,,,,100,0,85,,49,0,,,,,gender,female,Social-emotional & behavior,.24205372,.99861562,.0074096266,.0073891254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1905937,Review of Individual Studies,4,4,"Borman, G. D., Rozek, C. S., Pyne, J., & Hanselman, P. (2019). Reappraising academic and social adversity improves middle school studentsâ academic achievement, behavior, and well-being. Proceedings of the National Academy of Sciences, 116(33), 16286-16291.",Targeted Reappraisal Messages,randomized controlled trial,Meets WWC standards without reservations,1,0,0,0,0,0,1,0,0,0,88768,29628,Targeted Reappraisal Messages,3.21,20610,Middle school grade point average (GPA),secondary school academic achievement,Course performance,0 Days,overall - female,True,639,310,329,639,310,329,,.056681328,2,,.47458059,,,,,,,100,0,85,,49,0,,,,,gender,female,General achievement,.056681328,.99882215,.006267848,.0062530916,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1905937,Review of Individual Studies,4,4,"Borman, G. D., Rozek, C. S., Pyne, J., & Hanselman, P. (2019). Reappraising academic and social adversity improves middle school studentsâ academic achievement, behavior, and well-being. Proceedings of the National Academy of Sciences, 116(33), 16286-16291.",Targeted Reappraisal Messages,randomized controlled trial,Meets WWC standards without reservations,1,0,0,0,0,0,1,0,0,0,88768,29631,Targeted Reappraisal Messages,3.73,20601,Student's trust in school,student emotional status,Mental health,7 Months,overall - female,True,542,265,277,542,265,277,,.30251732,12,,.00053466106,,,,,,,100,0,85,,49,0,,,,,gender,female,Social-emotional & behavior,.30251732,.9986105,.0074686669,.0074479259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
